date,source,title,description
2025-12-03,TOP_NEWS,New details emerge about controversial Sept. 2 strike on alleged drug boat that killed survivors - ABC News,"New details emerge about controversial Sept. 2 strike on alleged drug boat that killed survivors  ABC NewsPentagon reportedly knew strike on alleged drug boat left survivors - live  The GuardianExclusive | Survivors of Boat Strike Were Actively Continuing Drug Mission, Admiral to Tell Lawmakers  The Wall Street JournalTrump and Hegseth Comments on Boat Strike Leave Adm. Bradley Exposed  The New York TimesRepublicans begin to tighten the screws on Hegseth’s Pentagon  The Washington Post"
2025-12-03,TOP_NEWS,Pentagon watchdog finds Hegseth risked the safety of U.S. forces with use of Signal - NPR,"Pentagon watchdog finds Hegseth risked the safety of U.S. forces with use of Signal  NPRExclusive: Watchdog finds Hegseth risked endangering troops by sharing sensitive war plans on Signal, sources say  CNNInspector general report raises concerns about Hegseth’s use of Signal chat  Al JazeeraPentagon's Signalgate review finds Pete Hegseth violated military regulations  NBC NewsPentagon Report: Hegseth Risked Endangering Troops With Signal Messages  The Atlantic"
2025-12-03,TOP_NEWS,House Democrats release new images of Epstein’s private Caribbean island - The Guardian,"House Democrats release new images of Epstein’s private Caribbean island  The GuardianNew images released by House Democrats show Epstein's private island home - follow live  BBCJeffrey Epstein's island captured in new 'never-before-seen' photos  USA TodayJeffrey Epstein island photos and videos released as top banks share files with House Oversight Committee  CNBCEpstein island photos, videos released by House Oversight Committee  Politico"
2025-12-03,TOP_NEWS,What Tennessee Revealed About the G.O.P.’s Trump Trap in the Midterms - The New York Times,"What Tennessee Revealed About the G.O.P.’s Trump Trap in the Midterms  The New York TimesRepublicans Are in Trouble, but Democrats Could Blow It  The AtlanticWatch: What Tennessee's special election means for the Republican party  BBCDespite loss, Democrats overperformed in bright red Tennessee House race  PoliticoThe key lessons for both parties from Tennessee: From the Politics Desk  NBC News"
2025-12-03,TOP_NEWS,Lawmakers decry Trump’s immigration halt for 19 countries: ‘scapegoating entire nationalities’ - The Guardian,"Lawmakers decry Trump’s immigration halt for 19 countries: ‘scapegoating entire nationalities’  The GuardianU.S. pauses green card, citizenship applications for people from 19 countries  NPRImmigrant communities in South Florida face new uncertainty under federal policy pause  CBS NewsCondemning Millions for One Man’s Crime  The AtlanticImmigration Officials Target Afghans for Deportation in Wake of D.C. Shooting  The New York Times"
2025-12-03,TOP_NEWS,How Minnesota became a hub for Somali immigrants in the U.S. - NPR,"How Minnesota became a hub for Somali immigrants in the U.S.  NPRTrump Calls Somalis ‘Garbage’ He Doesn’t Want in the Country  The New York TimesLIVE UPDATES: ICE operations in Minneapolis reportedly starting Wednesday  FOX 9 Minneapolis-St. PaulPresident Trump's contempt shocks the country's largest Somali community  WRALICE starts operations in Minnesota targeting Somali immigrants, ABC source confirms  5 EYEWITNESS NEWS"
2025-12-03,TOP_NEWS,"Trump Plans to Pardon Henry Cuellar, Texas Democrat Indicted on Bribery Charges - The New York Times","Trump Plans to Pardon Henry Cuellar, Texas Democrat Indicted on Bribery Charges  The New York TimesHenry Cuellar: Trump says he is pardoning Democratic congressman in bribery case  BBCTrump pardons Texas Democratic Rep. Henry Cuellar  CNNScoop: Johnson blindsided by Trump's Cuellar pardon  AxiosHenry Cuellar faces scant opposition in South Texas Democratic primary  The Texas Tribune"
2025-12-03,TOP_NEWS,Drunk raccoon found passed out on liquor store floor after breaking in - BBC,"Drunk raccoon found passed out on liquor store floor after breaking in  BBCA Drunk Raccoon Passed Out in the Bathroom of a Virginia Liquor Store  The New York TimesRacoon gets drunk, wrecks ABC store; now he’s on a T-shirt  WRIC ABC 8News‘Trashed’ panda | Raccoon returned to wild after ransacking a Virginia liquor store  WUSA9Animal officer recounts rescuing drunk raccoon passed out in Virginia ABC store bathroom: 'This is a first'  WTVR.com"
2025-12-03,TOP_NEWS,Queen Camilla Wears 185-Year-Old Brooch That Supposedly Inspired Princess Diana’s Engagement Ring - instyle.com,"Queen Camilla Wears 185-Year-Old Brooch That Supposedly Inspired Princess Diana’s Engagement Ring  instyle.comKate Middleton Makes Jaw-Dropping Entrance in the Biggest Tiara She's Ever Worn at State Banquet  People.comWatch: Banquet, royal family and Starmer on first day of German state visit  BBCGerman president visits London for state visit  upi.comQueen Camilla and Princess Kate’s ""Unmistakably Regal"" Matching Outfits Have a Secret Meaning, Per Royal Style Expert  Marie Claire"
2025-12-03,TOP_NEWS,Israel says it received body from Hamas as it indicates Rafah crossing could open - Reuters,"Israel says it received body from Hamas as it indicates Rafah crossing could open  ReutersIsrael Says a Gaza Border Will Reopen, but Only for Palestinians to Leave  The New York TimesIsrael-Gaza live updates: Coffin carrying possible deceased hostage turned over  ABC NewsIsrael receives coffin that Hamas says contains Gaza hostage's body  BBCU.S.-Backed Ceasefire Is Cover for Ethnic Cleansing in Gaza & West Bank: Sari Bashi  Democracy Now!"
2025-12-03,TOP_NEWS,UN warns of ‘strong reasons’ for war crimes - The Jerusalem Post,"UN warns of ‘strong reasons’ for war crimes  The Jerusalem PostUN chief Guterres says Israel's conduct of war in Gaza 'fundamentally wrong'  ReutersUN chief: Israel's Gaza conduct 'fundamentally wrong,' 'strong reasons' to say war crimes committed  The Times of IsraelUN calls for action as Israel's breaches threaten ceasefire  China Daily - Global EditionUN says staff, civilians still coming under fire in Gaza despite ceasefire  Anadolu Ajansı"
2025-12-03,TOP_NEWS,Hong Kong’s Response to Deadly Fire Shows China’s Play Book in Action - The New York Times,Hong Kong’s Response to Deadly Fire Shows China’s Play Book in Action  The New York TimesHong Kong orders removal of scaffolding mesh after deadly blaze  BBCA 1-year-old was among 159 killed in Hong Kong apartment fires. 30 others remain missing  ABC NewsThe photo that became a symbol for Hong Kong's deadly fire  ReutersOpinion | No Fire Critics Allowed in Hong Kong  The Wall Street Journal
2025-12-03,TOP_NEWS,1.5 million bags of shredded cheese have been recalled. Check your fridge for these brands - Los Angeles Times,"1.5 million bags of shredded cheese have been recalled. Check your fridge for these brands  Los Angeles TimesCheck your cheese: Shredded and grated varieties are recalled nationwide  NPRShredded cheese recall: Multiple brands sold at Aldi, Target and Walmart affected over potential metal fragment contamination  YahooShredded cheese sold at Walmart, Publix and other grocery stores recalled due to metal fragments  CBS NewsFDA Announces Shredded Cheese Recall in 31 States Over Metal Fragments  Health: Trusted and Empathetic Health and Wellness Information"
2025-12-03,TOP_NEWS,Salesforce Stock Rises. What Wall Street Is Excited About in Earnings. - Barron's,"Salesforce Stock Rises. What Wall Street Is Excited About in Earnings.  Barron'sSalesforce beats on earnings, issues better-than-expected revenue forecast  CNBCSalesforce’s Stock Is Historically Cheap as AI Risk Takes a Toll  Yahoo FinanceSalesforce Gives Strong Revenue Outlook, Touts AI Adoption  Bloomberg.comSalesforce CEO vies to overcome investors' AI skepticism while touting company's quarterly numbers  AP News"
