date,source,title,description
2025-09-01,TOP_NEWS,Trump says he'll honor Giuliani with Presidential Medal of Freedom - Axios,"Trump says he'll honor Giuliani with Presidential Medal of Freedom  AxiosRudy Giuliani to receive Presidential Medal of Freedom, Trump says  BBCTrump announces he will award Giuliani the Presidential Medal of Freedom  CNNTrump admin live updates: Rudy Giuliani to receive Presidential Medal of Freedom  ABC NewsTrump says he will award Rudy Giuliani the Presidential Medal of Freedom  NBC News"
2025-09-01,TOP_NEWS,Hundreds of ‘Workers Over Billionaires’ Labor Day rallies take place across US - The Guardian,"Hundreds of ‘Workers Over Billionaires’ Labor Day rallies take place across US  The GuardianLabor Day Protests Denounce Trump While Supporting Workers  The New York TimesOver 1,000 Labor Day rallies held across US to protest Trump  Al Jazeera‘Trump is not helping America and its workers’: Healey, Wu, senators rally with unions at Labor Day Parade  The Boston GlobeAt Labor Day rallies, speakers decry Trump  Los Angeles Times"
2025-09-01,TOP_NEWS,Maduro vows to declare a ‘republic in arms’ if US forces in the Caribbean attack Venezuela - AP News,"Maduro vows to declare a ‘republic in arms’ if US forces in the Caribbean attack Venezuela  AP NewsMaduro claims US seeks 'regime change through military threat' amid Caribbean buildup  Fox NewsUS builds up forces in Caribbean as officials, experts, ask why  ReutersTrump claims Venezuela’s Maduro is a drug-trafficking threat to the US. Does the data back him up?  CNNAs U.S. fleet steams toward coast, Venezuelans face uncertainty, fear and, for some, hope  Los Angeles Times"
2025-09-01,TOP_NEWS,Judge blocks deportation of 76 Guatemalan minors after questioning government's argument - ABC News,"Judge blocks deportation of 76 Guatemalan minors after questioning government's argument  ABC NewsJudge blocks removal of Guatemalan children in US custody, some of whom were already on planes  CNNCourt blocks deportation flights of unaccompanied minors to Guatemala  PBSGuatemala says it suggested that U.S. send its unaccompanied migrant children home  NPRJudge Halts U.S. Effort to Deport Guatemalan Children as Planes Sit on Tarmac  The New York Times"
2025-09-01,TOP_NEWS,"Nadler, Pillar of Democratic Party’s Old Guard, Will Retire Next Year - The New York Times","Nadler, Pillar of Democratic Party’s Old Guard, Will Retire Next Year  The New York TimesLongtime New York Rep. Jerry Nadler says he will not seek reelection  CNNDemocratic Rep. Jerry Nadler will not seek reelection  Fox NewsDemocratic Rep. Jerry Nadler to retire from Congress  NBC NewsNew York Democratic Rep. Jerry Nadler says he won’t run for reelection in 2026  AP News"
2025-09-01,TOP_NEWS,Rudy Giuliani Released From Hospital After Car Crash - The New York Times,"Rudy Giuliani Released From Hospital After Car Crash  The New York TimesWhat to Know About Rudy Giuliani’s Car Crash  The New York TimesRudy Giuliani, former NYC Mayor, was flagged down by woman shortly before highway crash, police say  The Boston GlobePolice share new details on NH crash that hurt ex-NYC mayor Rudy Giuliani  NBC BostonRudy Giuliani injured but recovering after car accident in New Hampshire  CNN"
2025-09-01,TOP_NEWS,Trump orders more agencies to nix collective bargaining agreements - Maryland Matters,Trump orders more agencies to nix collective bargaining agreements  Maryland MattersTrump Orders Have Stripped Nearly Half a Million Federal Workers of Union Rights  The New York TimesCould Trump’s latest moves be the beginning of the end for American unions?  CNNHow Trump is decimating federal employee unions one step at a time  NPR‘He’s brazenly anti-worker’: US marks the first Labor Day under Trump 2.0  The Guardian
2025-09-01,TOP_NEWS,Former CDC directors say RFK Jr. is endangering Americans' health - ABC News,"Former CDC directors say RFK Jr. is endangering Americans' health  ABC NewsWe Ran the C.D.C.: Kennedy Is Endangering Every American’s Health  The New York Times""This is unacceptable"": Former CDC directors condemn RFK's upheaval  AxiosNation’s largest RN union: Time for HHS Secretary RFK Jr. to go  National Nurses UnitedBernie Sanders calls for RFK Jr. to resign as HHS secretary over vaccine policies: ‘Rally the American people’  Fox News"
2025-09-01,TOP_NEWS,Modi and Putin affirm special relationship as India faces steep US tariffs over Russian oil imports - NPR,"Modi and Putin affirm special relationship as India faces steep US tariffs over Russian oil imports  NPRIndia's Modi has 'insightful' talks in Putin's limo  BBCIndia's Modi cozies up with Putin, Xi in statement against Trump 'bullying'  Fox NewsChinese, Russian, Indian Leaders Pledge Cooperation, in a Message to Trump  The Wall Street JournalBehind the smiles with Putin, Modi and Xi at China summit  CNBC"
2025-09-01,TOP_NEWS,China’s Xi slams ‘bullying practices’ in thinly veiled snipe at Trump - politico.eu,"China’s Xi slams ‘bullying practices’ in thinly veiled snipe at Trump  politico.euXi and Putin stand shoulder to shoulder as China casts itself as an alternative global leader  CNNChina's Xi pushes a new global order, flanked by leaders of Russia and India  ReutersXi Jinping criticises ‘bullying behaviour’ and Putin blames west for Ukraine war at Shanghai summit  The GuardianNews Wrap: China welcomes closest allies to annual security summit  PBS"
