date,source,title,description
2026-04-21,TOP_NEWS,"Trump accuses Iran of 'numerous' ceasefire violations as deadline looms, Pakistan talks uncertain - Fox News","Trump accuses Iran of 'numerous' ceasefire violations as deadline looms, Pakistan talks uncertain  Fox NewsWhy President Trump extended his ceasefire with Iran  CNNTrump news at a glance: Trump backs off threat to resume bombing Iran and extends ceasefire  The GuardianLive updates: Trump says US is extending ceasefire while awaiting proposal from Iran  AP NewsTrump extends Iran ceasefire, citing ""fractured"" Iranian government  Axios"
2026-04-21,TOP_NEWS,Southern Poverty Law Center indicted on federal fraud charges - NPR,Southern Poverty Law Center indicted on federal fraud charges  NPRView Full Coverage on Google News
2026-04-21,TOP_NEWS,FBI investigates at least 10 scientists tied to sensitive US research dying or disappearing - WCVB,"FBI investigates at least 10 scientists tied to sensitive US research dying or disappearing  WCVBAt least 10 scientists tied to sensitive US research have died or disappeared in recent years, sparking federal investigation  CNN'Something sinister could be happening': FBI looks into dead or missing nuclear and space defense scientists tied to NASA, Blue Origin, and SpaceX  FortuneFBI probes cases of missing or dead scientists, including four from the L.A. area  Los Angeles TimesFBI will look for connections to deaths and disappearances of scientists  NBC News"
2026-04-21,TOP_NEWS,Shreveport Man Arrested and Charged in Connection with Shamar Elkins Securing Firearm to Commit Mass Shooting - Department of Justice (.gov),"Shreveport Man Arrested and Charged in Connection with Shamar Elkins Securing Firearm to Commit Mass Shooting  Department of Justice (.gov)Mom who lost 3 kids in Louisiana shooting still has a bullet lodged in her face, cousin says  NBC NewsAuthorities identify 8 young children shot and killed by a Louisiana father  CNNLouisiana gunman who killed eight children masked his rage before rampage  The Washington PostDOJ arrests man accused of providing gun used by father who allegedly killed eight children  Fox News"
2026-04-21,TOP_NEWS,Florida Inquiry Into ChatGPT’s Role in FSU Shooting Shifts to Criminal Investigation - The New York Times,Florida Inquiry Into ChatGPT’s Role in FSU Shooting Shifts to Criminal Investigation  The New York TimesFlorida to open criminal investigation into OpenAI over ChatGPT’s influence on alleged mass shooter  The GuardianChatGPT allegedly advised Florida State shooter when and where to strike  The Washington PostFlorida AG seeks AI reforms as state investigation links ChatGPT to FSU shooting plan  WEAR-tvFlorida launches criminal investigation into ChatGPT over school shooting  Yahoo
2026-04-21,TOP_NEWS,"$12.5 billion ‘down payment’ brings air traffic control out of 1990s. Now, more money is needed for new software and AI - CNN","$12.5 billion ‘down payment’ brings air traffic control out of 1990s. Now, more money is needed for new software and AI  CNNTransportation Secretary Duffy on concerns of AI replacing air traffic controllers: ""That's not gonna happen""  CBS NewsUS transportation secretary seeks $10 billion for air traffic control overhaul  ReutersFAA quietly developing AI-enabled predictive air traffic management system  The Air CurrentTransportation Secretary Sean Duffy unveils air traffic changes  NewsNation"
2026-04-21,TOP_NEWS,Ohio State Details Relationship that Led to Former President Walter Carter Jr.’s Resignation - The New York Times,"Ohio State Details Relationship that Led to Former President Walter Carter Jr.’s Resignation  The New York TimesOhio State investigation report details Ted Carter school policy violations  WOWTRelationship that caused Ted Carter to resign from OSU started when he was at Nebraska, report says  Nebraska Public MediaOhio State investigation finds former president Ted Carter repeatedly misused position  NBC4 WCMH-TVOhio State releases investigation into former president Ted Carter  The Columbus Dispatch"
2026-04-21,TOP_NEWS,Taiwan president cancels Africa trip blaming Chinese pressure - Reuters,"Taiwan president cancels Africa trip blaming Chinese pressure  ReutersTaiwan Abruptly Cancels Lai Trip, Citing China’s Interference  Bloomberg.comTaiwan president blames China for forced cancellation of Eswatini trip  The GuardianTaiwan’s leader Lai delays Africa trip after 3 nations revoke flight permission  South China Morning PostTaiwan says Chinese pressure forces scrapping of president’s Africa trip  Financial Times"
2026-04-21,TOP_NEWS,Teotihuacán Pyramids Shooting: Gunman Carried Notes on U.S. Mass Shootings - The New York Times,"Teotihuacán Pyramids Shooting: Gunman Carried Notes on U.S. Mass Shootings  The New York TimesJulio César Jasso Ramírez: The Teotihuacán shooter who celebrated the Columbine massacre and the fascist far right  EL PAÍS EnglishTourists describe terrifying moments during deadly shooting at Mexico pyramid site  NBC NewsGunman in deadly Mexican tourist site shooting was influenced by violent acts in US: Officials  ABC News - Breaking News, Latest News and VideosMexican pyramid gunman wanted to recreate temple’s dark history of human sacrifice 1,500 years ago  New York Post"
2026-04-21,TOP_NEWS,‘Stop sucking up to America’: Japan’s youth rises up to protect pacifist constitution - The Guardian,"‘Stop sucking up to America’: Japan’s youth rises up to protect pacifist constitution  The GuardianJapan approves scrapping a ban on lethal weapons exports  NPRJapan loosens arms export rules in break from post-WW2 pacifism  BBCJapan lifts post-World War II ban on lethal weapons exports  The Washington PostJapan to Sell More Weapons Abroad, Breaking With Postwar Pacifism  The New York Times"
