date,source,title,description
2025-10-11,TOP_NEWS,Trump directs Pentagon to use 'available funds' to pay military during shutdown - NPR,"Trump directs Pentagon to use 'available funds' to pay military during shutdown  NPRTrump says administration has ‘identified funds’ to pay troops next week  CNNTrump orders Defense Dept. to issue military paychecks during shutdown  The Washington PostTrump Says He Will Pay Troops Despite Government Shutdown  The New York TimesPentagon will pay military troops, Trump says, shifting $8B  Politico"
2025-10-11,TOP_NEWS,'RIFs have begun': Trump's budget office escalates government shutdown with mass firings of federal workers - Fortune,"'RIFs have begun': Trump's budget office escalates government shutdown with mass firings of federal workers  FortuneEducation Department wipes out special ed office in shutdown layoffs, union says  USA TodayTrump administration issues layoff notices to more than 4,000 workers during government shutdown  BBCTrump’s Shutdown Layoffs Deepen Impasse, Angering Democrats  The New York TimesTrump administration says about 4,200 federal employees face layoffs  NPR"
2025-10-11,TOP_NEWS,"No survivors in Tennessee explosives factory blast, officials say - The Guardian","No survivors in Tennessee explosives factory blast, officials say  The GuardianATF deploys elite team after deadly Tennessee explosion; search on for 18 missing  Fox NewsSheriff Says 16 Dead in Blast at Tennessee Explosives Plant  The Wall Street JournalMcEwen community gathers for vigil, organizes support after devastating plant explosion  News Channel 5 NashvilleDeath toll from Tennessee munitions blast lowered to 16, sheriff says  Yahoo"
2025-10-11,TOP_NEWS,"Appeals court rules U.S. troops Trump sent to Illinois can stay, but can’t be deployed for now - PBS","Appeals court rules U.S. troops Trump sent to Illinois can stay, but can’t be deployed for now  PBSTrump cannot deploy National Guard to Illinois, appeals court rules  BBCTrump's National Guard troops can stay in Illinois but federal judge blocks deployment  Fox NewsAppeals Court Allows Federalized National Guard, But Leaves Block on Chicago Deployment in Place  The New York TimesAppeals court upholds ruling blocking Trump admin. from deploying National Guard in Illinois; Broadview ICE facility protest held  ABC7 Chicago"
2025-10-11,TOP_NEWS,Strengthening nor’easter threatens major coastal flooding and damaging winds along East Coast - CNN,Strengthening nor’easter threatens major coastal flooding and damaging winds along East Coast  CNNView Full Coverage on Google News
2025-10-11,TOP_NEWS,Four killed in mass shooting after Mississippi football game - BBC,"Four killed in mass shooting after Mississippi football game  BBCMississippi homecoming turns deadly: 4 Killed, 12 Injured in downtown Leland shooting  Fox NewsWhat we know after MS homecomings see 14 shot, 8 killed in 3 shootings around football games  The Clarion-LedgerAt least 6 killed and others injured in Mississippi shootings near high school football games, authorities say  CNNPerson of interest in Heidelberg shooting taken into custody, sheriff says  WDAM-TV"
2025-10-11,TOP_NEWS,Trump's indictment of New York attorney general Letitia James stirs concerns for Black women leaders - AP News,"Trump's indictment of New York attorney general Letitia James stirs concerns for Black women leaders  AP NewsAt the Center of Letitia James’s Indictment, a House in Norfolk, Virginia  The New York TimesNYC mayoral candidate Zohran Mamdani taunts Andrew Cuomo over his response to Letitia James indictment  CBS NewsWhy a jury may never hear the case against Letitia James  MSNBC NewsLetitia James, the New York attorney general who defeated Trump in court, indicted by Justice Department  CNN"
2025-10-11,TOP_NEWS,Nobel Prize winner Machado says Venezuela is in 'chaos' under current regime - NPR,"Nobel Prize winner Machado says Venezuela is in 'chaos' under current regime  NPRTrump speaks with Nobel Peace Prize winner Machado after his administration denounced the decision to award it to her  CNNMaria Corina Machado – Facts – 2025  NobelPrize.orgVenezuelan opposition leader dedicates Nobel Prize to Trump for ‘decisive support’  PoliticoTrump Administration Disapproves of Machado’s Nobel Prize, but Rubio Has Been a Big Supporter  The New York Times"
2025-10-11,TOP_NEWS,"5 hospitalized after helicopter crashes in Huntington Beach, California - ABC News - Breaking News, Latest News and Videos","5 hospitalized after helicopter crashes in Huntington Beach, California  ABC News - Breaking News, Latest News and Videos5 people injured after helicopter crashes in Huntington Beach  ABC7 Los AngelesHelicopter crash in Southern California beach parking lot leaves 5 hospitalized, officials say  Fox News5 hospitalized after helicopter crashes in busy oceanfront area of Huntington Beach  CBS News5 hospitalized after helicopter crash in Huntington Beach  KTLA"
2025-10-11,TOP_NEWS,"Israel awaits the release of hostages, as Palestinians return to the ruins of their homes - CBS News","Israel awaits the release of hostages, as Palestinians return to the ruins of their homes  CBS NewsThousands Return to Northern Gaza, Hopeful, but Faced With Devastation  The New York TimesUpdates: Israel-Hamas ceasefire holds, people return to north Gaza ruins  Al JazeeraDrone footage above Gaza City shows the toll of 2 years of war  AP NewsGazans will return to a shattered city after Israel leveled its high-rises  The Washington Post"
2025-10-11,TOP_NEWS,Criticism Greets Macron’s Repeat Pick of Lecornu for Prime Minister: ‘Bad Joke’ - The New York Times,"Criticism Greets Macron’s Repeat Pick of Lecornu for Prime Minister: ‘Bad Joke’  The New York TimesIn shock move, French president reappoints prime minister who quit Monday  CNNMacron Reappoints Lecornu as France’s Prime Minister  Bloomberg.comFrance is Europe's new 'bad boy.' Could a technocratic government save it?  CNBCFrench PM urges end to 'ridiculous spectacle' as budget deadline looms  Reuters"
2025-10-11,TOP_NEWS,"British army horse that galloped through London after being spooked gets well-deserved retirement - ABC News - Breaking News, Latest News and Videos","British army horse that galloped through London after being spooked gets well-deserved retirement  ABC News - Breaking News, Latest News and VideosBritish army horse who ran through the streets of London gets well-deserved retirement  CBS NewsInjured runaway horse retires from military service  BBCRunaway horse that bolted through London retires  Sky NewsAP Trending SummaryBrief at 1:45 p.m. EDT  hngnews.com"
2025-10-11,TOP_NEWS,"Between grief and joy, Israel awaits the return of its hostages - CNN","Between grief and joy, Israel awaits the return of its hostages  CNNIsraelis Rally for Hostages in Gaza, Hoping It Will Be the Last Time  The New York TimesBetween Commemoration and Celebration: A Week in Israel Through Haaretz Photographers  HaaretzAt ‘priestly blessing’ in Jerusalem, prayers, hope and ‘mixed feelings’ over hostage deal  The Times of IsraelFor Israel’s Hostage Families, Another Anxious Wait for Their Loved Ones to Be Released  The Wall Street Journal"
2025-10-11,TOP_NEWS,Trump talks tough with China but holds out hope of truce in trade war - Financial Times,"Trump talks tough with China but holds out hope of truce in trade war  Financial TimesTrump announces 130% tariffs on China. The global trade war just came roaring back  CNNTrump announces extra 100% tariff on Chinese goods starting next month  CBS NewsMarket sell-off: Trump post lops off $2 trillion from stocks in a single day  CNBCTrump threatens tech export limits, new 100% tariff on Chinese imports  NPR"
2025-10-11,TOP_NEWS,Stock Bubble Dread Grips Central Bankers in Washington - Yahoo Finance,Stock Bubble Dread Grips Central Bankers in Washington  Yahoo FinanceView Full Coverage on Google News
2025-10-11,TOP_NEWS,Silicon Valley tech boss Marc Benioff says he's all for Trump sending troops to San Francisco since 'we don't have enough cops' - Fortune,Silicon Valley tech boss Marc Benioff says he's all for Trump sending troops to San Francisco since 'we don't have enough cops'  FortuneSalesforce CEO Marc Benioff Says Trump Should Send National Guard to San Francisco  The New York TimesSalesforce CEO Marc Benioff says Trump should send National Guard troops to San Francisco: report  ABC7 San FranciscoTech billionaire Marc Benioff says Trump should deploy National Guard to San Francisco  Yahoo‘Slap in the face’: Marc Benioff’s Trump turn stuns San Francisco  Politico
