date,source,title,description
2026-02-19,TOP_NEWS,White House grants ICE power to detain refugees for aggressive ‘rescreening’ - The Guardian,White House grants ICE power to detain refugees for aggressive ‘rescreening’  The GuardianLive Updates: Trump Says U.S. Will Commit $10 Billion to Board of Peace for Gaza Redevelopment  The New York TimesRefugees in the U.S. could be arrested under a new immigration memo  NPRNew DHS memo outlines plan to detain refugees for further vetting  The Washington PostTrump administration expands ICE’s ability to detain legal refugees in latest memo  CNN
2026-02-19,TOP_NEWS,Vietnam War veterans sue to block construction of Trump’s triumphal arch - Politico,"Vietnam War veterans sue to block construction of Trump’s triumphal arch  PoliticoVeterans sue over Trump’s planned 250-foot arch, citing cemetery views  The Washington PostTrump Admin Faces New Lawsuit Over DC Arch Plan  NewsweekBehind Trump’s proposed D.C. projects and renovations  YahooTrump Gives DC Architecture A MAGA Facelift (with Heather Cox Richardson)  Crooked Media"
2026-02-19,TOP_NEWS,Kennedy defends Trump glyphosate order; MAHA erupts as midterms approach - CNBC,Kennedy defends Trump glyphosate order; MAHA erupts as midterms approach  CNBCTrump’s Order Aims to Boost Ingredient Used in Roundup  The New York TimesTrump order seeks to protect weedkiller at center of barrage of lawsuits  The GuardianTrump executive order on a weed killer chemical didn’t do RFK Jr. any favors  MS NOWTrump issues order declaring glyphosate national defense priority  USA Today
2026-02-19,TOP_NEWS,Exclusive: DHS admits its website showcasing the ‘worst of the worst’ immigrants was rife with errors - CNN,Exclusive: DHS admits its website showcasing the ‘worst of the worst’ immigrants was rife with errors  CNNView Full Coverage on Google News
2026-02-19,TOP_NEWS,Virginia judge blocks vote on Democrats’ redistricting referendum - Democracy Docket,"Virginia judge blocks vote on Democrats’ redistricting referendum  Democracy DocketVirginia judge blocks Democrats' referendum, a blow to redistricting effort over 4 U.S. House seats  AP NewsCourt halts April 21 redistricting vote, siding with RNC and GOP lawmakers  Virginia MercuryVirginia judge temporarily blocks Democrats from work on congressional redistricting bid  PBSJeffries goes all in on gerrymandering — with House control on the line  CNN"
2026-02-19,TOP_NEWS,"Anonymous donation raises reward for help finding Nancy Guthrie to over $200,000 - Fox News","Anonymous donation raises reward for help finding Nancy Guthrie to over $200,000  Fox NewsWith no initial DNA match, Guthrie investigators turn to one of their newest tools to crack cases: genetic genealogy  CNNArizona authorities turn to genetic genealogy in ongoing search for Nancy Guthrie  NBC NewsAccomplice not ruled out in Nancy Guthrie disappearance, Arizona sheriff says  CBS NewsWhat to Know About the Search for Nancy Guthrie  The New York Times"
2026-02-19,TOP_NEWS,VA halts implementation of controversial disability rating rule following backlash - Military Times,"VA halts implementation of controversial disability rating rule following backlash  Military TimesVA backs off rule that would have cut benefits amid outrage  CNNIn rare move, Veterans Affairs pulls back on controversial disability rule  The Washington PostLegion disagrees with new VA rule on medication  The American LegionTrump Wants Veterans to Lose Benefits As Soon As Their PTSD Symptoms Are Treated. There’s One Problem With That.  Slate Magazine"
2026-02-19,TOP_NEWS,Philadelphia’s slavery exhibit is restored at President’s House Site - WHYY,Philadelphia’s slavery exhibit is restored at President’s House Site  WHYYPanels about George Washington's slaves reinstalled at President's House site on Independence Mall in Philadelphia  6abc PhiladelphiaUS judge sets Friday deadline for Trump administration to restore slavery exhibit in Philadelphia  AP NewsFederal judge orders Trump admin to restore slavery exhibit by Friday  PoliticoThe slavery exhibits at the President’s House are starting to be restored by the National Park Service  Inquirer.com
2026-02-19,TOP_NEWS,Judge throws out ruling backing Trump mass detention policy - The Hill,"Judge throws out ruling backing Trump mass detention policy  The HillCourts Have Ruled 4,400+ Times That ICE Jailed People Illegally; Despite Rebukes, ICE Keeps Doing It  Democracy Now!Lawyers filed over 1,000 lawsuits challenging immigrant detentions during Operation Metro Surge  Minnesota ReformerFederal judge accuses Trump administration of ‘terror’ against immigrants in scathing ruling  AP NewsOur running list of judges who have ruled on ICE’s mass detention policy  Politico"
2026-02-19,TOP_NEWS,Former South Korean President Yoon receives life sentence for imposing martial law - NPR,Former South Korean President Yoon receives life sentence for imposing martial law  NPRFormer South Korean President Yoon Suk Yeol handed life sentence for leading insurrection  CNNSouth Korea court sentences ex-President Yoon to life in prison for insurrection  ReutersDueling Protests at South Korean Ex-Leader’s Sentencing Highlight Political Rift  The New York TimesYoon Suk Yeol: South Korea’s ex-president faces death penalty in insurrection trial  BBC
2026-02-19,TOP_NEWS,Bank of America Commits $25 Billion of Its Own Cash to Private Credit Deals - Bloomberg,"Bank of America Commits $25 Billion of Its Own Cash to Private Credit Deals  BloombergBank of America commits $25bn to private credit lending  Financial TimesBank of America commits $25B to private credit deals - report (BAC:NYSE)  Seeking AlphaBofA commits $25 billion to private credit deals, Bloomberg News reports By Reuters  Investing.comBofA commits $25 billion to private credit deals, memo shows  marketscreener.com"
2026-02-19,TOP_NEWS,K-shaped economy hits Walmart as high-income shoppers are increasingly driving sales - NBC News,"K-shaped economy hits Walmart as high-income shoppers are increasingly driving sales  NBC NewsWalmart reports strong holiday growth, but earnings outlook falls short of estimates  CNBCWalmart furthers gains with higher-income shoppers  Retail DiveWalmart modestly beats fourth quarter estimates, but posts cautious outlook  Yahoo FinanceWalmart customers seeking value drive sales higher  Fox Business"
2026-02-19,TOP_NEWS,"As browser wars heat up, Chrome adds new productivity features - TechCrunch","As browser wars heat up, Chrome adds new productivity features  TechCrunchNew features in Chrome for work, life and everything in between  blog.googleGoogle Chrome adds Split View and PDF annotation with Drive upload  9to5GoogleChrome is officially getting split view.  The VergeChrome's got three new updates that making my work a breeze this week  Android Central"
2026-02-19,TOP_NEWS,"Free Play Days – Battlefield 6, Chip ‘n Clawz vs. The Brainioids, Sunderfolk, Polterguys, and Jujutsu Kaisen Cursed Clash - Xbox Wire","Free Play Days – Battlefield 6, Chip ‘n Clawz vs. The Brainioids, Sunderfolk, Polterguys, and Jujutsu Kaisen Cursed Clash  Xbox WireXbox Free Play Days: Try These Five Games For Free, Including Battlefield 6 (February 19-22)  Pure XboxBattlefield 6 is free to play on Game Pass until February 22  Instant Gaming NewsNHL 26 is free to play on Xbox over this weekend  ESPNBattlefield 6 Temporarily Free for Xbox Game Pass Subscribers  IXBT.games"
2026-02-19,TOP_NEWS,"You're not having a stroke, Google simply changed the Chrome for Android Home icon - PhoneArena","You're not having a stroke, Google simply changed the Chrome for Android Home icon  PhoneArenaYes, Chrome’s Home icon changed on Android  9to5GoogleChrome 146 Now In Beta With WebNN Origin Trial For Neural Networks In The Browser  PhoronixGoogle promotes Chrome 146 to the beta channel with WebNN support, Sanitizer API, and more  Neowin"
2026-02-19,TOP_NEWS,"Rapper Lil Poppa Died by Suicide, Details Released - TMZ","Rapper Lil Poppa Died by Suicide, Details Released  TMZRapper Lil Poppa dies in Atlanta at the age of 25  CNNFulton County Medical Examiner’s Office confirms death of Jacksonville rapper ‘Lil Poppa’  News4JAXRapper Lil Poppa found dead in Fulton County  WSB-TV'He was a star': Jacksonville rapper Lil Poppa dies at 25; fans and friends honor his legacy  firstcoastnews.com"
2026-02-19,TOP_NEWS,Stephen Colbert Sizes Up R.F.K. Jr.’s Workout With Kid Rock - The New York Times,"Stephen Colbert Sizes Up R.F.K. Jr.’s Workout With Kid Rock  The New York TimesColbert on RFK Jr’s Maha workout video: ‘Senior softcore that feels like dropping acid’  The GuardianRFK Jr., Kid Rock go shirtless in new HHS ad  The HillThe Republican Party Is So Tacky Now  Esquire"
2026-02-19,TOP_NEWS,Rhaenyra Is Queen in the New House of the Dragon Trailer - Vulture,Rhaenyra Is Queen in the New House of the Dragon Trailer  Vulture‘House of the Dragon’ Teases an Absolutely Scorching Season 3  Gizmodo‘House of the Dragon’ Goes to War in Fiery Season 3 Trailer  The Hollywood ReporterRhaenyra has her work cut out for her in House Of The Dragon season 3 trailer  Paste MagazineHouse of the Dragon season 3 release month finally confirmed by HBO  winteriscoming.net
2026-02-19,TOP_NEWS,Hilary Duff Is Ready for Her Pop Return - Rolling Stone,"Hilary Duff Is Ready for Her Pop Return  Rolling StoneHilary Duff tour 2026: See the full schedule for her first tour in almost 20 years  NJ.comHilary Duff on Her New Album, Lizzie McGuire Reboot, and Returning to Music  i-D MagazineHilary Duff Gets Interviewed By Son Luca About Her Comeback Album, ‘Luck … Or Something,’: ‘It Feels Like My Old Self and My New Self Blended’  BillboardLa Roux and Jade LeMac Will Join Hilary Duff On Tour — Why You Can’t Miss Their Opening Sets  Grimy Goods"
