date,source,title,description
2025-06-30,TOP_NEWS,Senate Republicans face infighting as vote nears on Trump's $3.3 trillion bill - Reuters,"Senate Republicans face infighting as vote nears on Trump's $3.3 trillion bill  ReutersSenate inches toward a vote on Trump’s sweeping domestic policy bill  CNNTrump news at a glance: Republicans scramble to pass ‘one big, beautiful bill’ as deadline looms  The GuardianTrump’s Big Policy Bill Hangs in Balance as Senate Vote Marathon Grinds On: Live Updates  The New York TimesLive updates: Senate debates amendments to Trump's megabill  The Hill"
2025-06-30,TOP_NEWS,Suspect in Idaho Murders Accepts Plea Deal - The New York Times,"Suspect in Idaho Murders Accepts Plea Deal  The New York TimesBryan Kohberger accepts plea deal in Idaho student murders case  Fox NewsKohberger plea agreement shocks community amid secrecy and speculation  KBOIBryan Kohberger agrees to plead guilty to all counts in Idaho college murders case: Letter from prosecutors  ABC News - Breaking News, Latest News and VideosBryan Kohberger agrees to plea deal to avoid death penalty in Idaho student killings  CNN"
2025-06-30,TOP_NEWS,Elon Musk just made his starkest political threat since the election - CNN,"Elon Musk just made his starkest political threat since the election  CNNMusk vows to unseat lawmakers who support Trump’s one big beautiful bill  The GuardianMusk shreds Trump's tax bill as 'DEBT SLAVERY,' vows to unseat Republicans who back it  CNBCMusk threatens to primary members of Congress who vote for Trump's megabill  ABC News - Breaking News, Latest News and VideosElon Musk says he'll launch third party if megabill passes  Politico"
2025-06-30,TOP_NEWS,"Israeli strike on Gaza seafront cafe kills at least 20 Palestinians, witnesses and rescuers say - BBC","Israeli strike on Gaza seafront cafe kills at least 20 Palestinians, witnesses and rescuers say  BBCIsraeli strike on cafe near Gaza City port kills dozens, hospital official says  CNNIsrael kills 95 Palestinians, bombing across Gaza amid new ceasefire push  Al Jazeera74 killed in Gaza as Israeli forces strike a cafe and fire on people seeking food  AP NewsHeadlines for June 30, 2025  Democracy Now!"
2025-06-30,TOP_NEWS,"82-year-old woman burned in Colorado firebomb attack has died, officials say - The Independent","82-year-old woman burned in Colorado firebomb attack has died, officials say  The IndependentA woman injured in the Boulder antisemitic attack has died, prosecutors say  CNNWoman dies from injuries suffered in Boulder antisemitic attack  BBCVictim of Boulder Firebombing Attack Dies of Wounds  The New York TimesKaren Diamond, burned in Boulder Pearl Street attack, dies  The Denver Post"
2025-06-30,TOP_NEWS,How the Supreme Court’s Ruling on ‘Universal Injunctions’ May Affect Birthright Citizenship - FactCheck.org,"How the Supreme Court’s Ruling on ‘Universal Injunctions’ May Affect Birthright Citizenship  FactCheck.orgOpinion - The Supreme Court’s injunctions decision returns America to the constitutional horrors of Dred Scott  YahooOpinion | It’s About Power: The Supreme Court, the Judges and the President  The New York TimesTrump hails 'giant win' after Supreme Court curbs judges' power to block his orders  BBCNJ attorney general: Universal injunctions still possible after Supreme Court ruling  The Hill"
2025-06-30,TOP_NEWS,GOP fight over clean energy threatens to derail megabill - Politico,GOP fight over clean energy threatens to derail megabill  PoliticoTrump's megabill could make California's energy costs even worse  SFGATERepublicans introduce last-minute industry ‘killer’ tax on solar and wind in spending bill  CNNSenate Megabill Stuns the Clean Energy Industry With New Tax on Wind and Solar  WSJA Georgia town that solidly backed Trump could fall victim to his tax bill’s green energy cuts  AP News
2025-06-30,TOP_NEWS,"Justice Department Announces Coordinated, Nationwide Actions to Combat North Korean Remote Information Technology Workers’ Illicit Revenue Generation Schemes - Department of Justice (.gov)","Justice Department Announces Coordinated, Nationwide Actions to Combat North Korean Remote Information Technology Workers’ Illicit Revenue Generation Schemes  Department of Justice (.gov)FBI arrests one man, searches laptops in 16 states in crackdown on North Korean tech-worker scheme  CNNHundreds of laptops, bank accounts linked to North Korean fake IT workers scheme seized in major crackdown  PoliticoDOJ announces arrest, indictments in North Korean IT worker scheme  ReutersUS brings charges in North Korean remote worker scheme that officials say funds weapons program  AP News"
2025-06-30,TOP_NEWS,"After Glastonbury, Bob Vylan faces U.K. criminal investigation and U.S. visa revocation - NPR","After Glastonbury, Bob Vylan faces U.K. criminal investigation and U.S. visa revocation  NPRU.S. revokes U.K. band's visas over anti-Israel chant at Glastonbury  YahooDAVID MARCUS: Team Trump just made a bold stand against hatred  Fox NewsBob Vylan’s Israeli military chant prompts US visa cancellation and UK criminal probe  CNNState Department bans visas for English punk duo Bob Vylan after Glastonbury performance  NBC News"
2025-06-30,TOP_NEWS,"Europe’s expanding heat wave fuels record temperatures, including in the Alps - The Washington Post","Europe’s expanding heat wave fuels record temperatures, including in the Alps  The Washington Post'Unprecedented' alerts in France as blistering heat grips Europe  BBCEurope hit by extreme heatwave  Financial TimesDangerous Heat Grips Much of Europe, With More to Come  The New York TimesEurope heatwave grips Italy, Spain and France as wildfires rage in Turkey – as it happened  The Guardian"
