date,source,title,description
2026-01-13,TOP_NEWS,New documents shed light on Renee Good’s ties to ICE monitoring efforts in Minneapolis - CNN,New documents shed light on Renee Good’s ties to ICE monitoring efforts in Minneapolis  CNNSan Francisco DA Weighs in on Minneapolis ICE Shooting  KQEDICE agent who shot Renee Good gets $10K donation from Bill Ackman  USA TodayLIVE UPDATES | ICE in Minnesota: Anti-ICE protests get heated outside Whipple Building  FOX 9 Minneapolis-St. PaulTrump Suggests Renee Good’s ‘Disrespectful’ Attitude Justified Fatal ICE Shooting  The New York Times
2026-01-13,TOP_NEWS,Trump Loyalist Asserts She Can Keep U.S. Attorney Title - The New York Times,"Trump Loyalist Asserts She Can Keep U.S. Attorney Title  The New York TimesOrdered to explain herself, Lindsey Halligan invokes Jack Smith  MS NOWJustice Department slams Trump-appointed judge for questioning Lindsey Halligan’s authority  CNNJudge's questioning of Lindsey Halligan's role draws DOJ rebuke  NBC NewsDOJ says Halligan is still a US attorney, despite a judge disqualifying her  Politico"
2026-01-13,TOP_NEWS,Access to Elon Musk’s Starlink internet service is now free in Iran as regime continues brutal crackdown on protests - CNN,"Access to Elon Musk’s Starlink internet service is now free in Iran as regime continues brutal crackdown on protests  CNNAn ecosystem of smuggled tech holds Iran’s last link to the outside world  The GuardianIran Is Hunting Down Starlink Users to Stop Protest Videos From Going Global  The Wall Street JournalIran jams Starlink, protesters’ lifeline. Trump, Musk say that won’t stand.  The Washington PostPeople in Iran describe heavy security and some damage in first calls to outside world  NPR"
2026-01-13,TOP_NEWS,Trump warns Minnesota Dems: ‘THE DAY OF RECKONING & RETRIBUTION IS COMING’ - Politico,"Trump warns Minnesota Dems: ‘THE DAY OF RECKONING & RETRIBUTION IS COMING’  Politico‘Day of reckoning, retribution’ coming to Minnesota amid ICE outrage: Trump  Al JazeeraMinneapolis ICE shooting updates: Trump vows 'day of reckoning & retribution'  YahooTrump paves way for deportations to Somalia, vows 'reckoning' in Minnesota  USA TodayTrump Says ICE Won’t Back Down In Minnesota After Renee Good Killing  Forbes"
2026-01-13,TOP_NEWS,Six Prosecutors Quit Over DOJ Push to Investigate Renee Good’s Widow - The New York Times,"Six Prosecutors Quit Over DOJ Push to Investigate Renee Good’s Widow  The New York TimesFederal prosecutors resign over concerns about probe into Minneapolis ICE shooting, source says  NBC NewsJoe Thompson, Minnesota's top federal fraud prosecutor, quits over ICE shooting probe  MPR NewsDOJ sees no basis for criminal civil rights investigation in deadly Minnesota shooting  KOMO""Darkest day"" for rule of law: Ex-federal prosecutors react to U.S. Attorney's Office resignations  CBS News"
2026-01-13,TOP_NEWS,"Linda Brown, Chicago teacher found dead in Lake Michigan at 31st Street Harbor, died by suicide, drowning: medical examiner - ABC7 Chicago","Linda Brown, Chicago teacher found dead in Lake Michigan at 31st Street Harbor, died by suicide, drowning: medical examiner  ABC7 ChicagoBody Of Missing Bronzeville Teacher Recovered From Lake Michigan, Officials Say  Block Club ChicagoLinda Brown: Chicago teacher's cause of death revealed  FOX 32 ChicagoRelatives remember missing CPS teacher found in Lake Michigan as 'an incredible, amazing human'  Chicago Sun-TimesCause of Death Revealed for Missing Special Education Teacher Later Found in Lake Michigan  People.com"
2026-01-13,TOP_NEWS,Au pair who had affair with Brendan Banfield describes alleged scheme to kill his wife and another man - CNN,"Au pair who had affair with Brendan Banfield describes alleged scheme to kill his wife and another man  CNNAu pair testifies, says Virginia man stabbed wife, framed stranger  The Washington PostLive updates: Au pair testifies in trial of Virginia man accused of killing wife, stranger  NBC4 WashingtonAffluent Virginia suburb rocked as trial begins for ex-federal agent husband in nanny love-triangle murders  Fox NewsAu pair takes stand in trial of Virginia man accused of plotting double murder to avoid divorce  NBC News"
2026-01-13,TOP_NEWS,Mamdani 'outraged' after New York City Council employee detained by ICE - ABC News,"Mamdani 'outraged' after New York City Council employee detained by ICE  ABC NewsNYC Council ‘doing everything' to release staffer detained by ICE  NBC New YorkICE Arrests N.Y.C. City Council Employee at Routine Appointment  The New York TimesNYC Council employee detained by immigration officials in Nassau County, speaker says  GothamistProtesters call for release of NYC Council data analyst detained by ICE in Nassau County, Long Island  ABC7 New York"
2026-01-13,TOP_NEWS,Takaichi welcomes Lee Jae-myung with 90-degree bow; S.Korea-Japan summit reveals 'temperature gap' in perspectives on bilateral ties: experts - Global Times,"Takaichi welcomes Lee Jae-myung with 90-degree bow; S.Korea-Japan summit reveals 'temperature gap' in perspectives on bilateral ties: experts  Global TimesJapan, South Korea push for closer ties to counter regional tension  ReutersLeaders of South Korea and Japan agree to improve cooperation  AP NewsTakaichi and South Korea’s Lee to take ties to ‘new heights’ amid Japan-China rift  The Japan TimesAmid China-Japan Spat, Both Countries Court South Korea  Time Magazine"
2026-01-13,TOP_NEWS,"Rampaging elephant kills at least 20 people, including children, in India, officials say - CBS News","Rampaging elephant kills at least 20 people, including children, in India, officials say  CBS NewsSearch for single-tusked elephant after 22 killed in India rampage  The GuardianJharkhand: Wild elephant kills 20 in India state  BBCSingle-tusk elephant hunted after killing 20+ people in India  upi.comElephant Is Believed to Have Killed as Many as 17 People, Including 4 Family Members, Since the New Year  People.com"
2026-01-13,TOP_NEWS,Adelaide Writers’ Week Canceled After It Disinvited Palestinian Australian Author - The New York Times,"Adelaide Writers’ Week Canceled After It Disinvited Palestinian Australian Author  The New York TimesAdelaide Writers Week canceled as 180 speakers withdraw after the exclusion of a Palestinian writer  AP News'Moscow on the Torrens': How to lose a writers' week in six days  Australian Broadcasting CorporationLiterary festival axed after high profile authors join mass walkout over dumped Palestinian writer  CNNI cannot be party to silencing writers, which is why I am resigning as director of Adelaide writers’ week | Louise Adler  The Guardian"
2026-01-13,TOP_NEWS,Trump administration prepares to unveil new Gaza leadership - Financial Times,Trump administration prepares to unveil new Gaza leadership  Financial TimesStarmer considers joining Trump's Gaza peace board  BBCKeir Starmer offered place on Trump’s Gaza ‘peace board’  The GuardianIsrael says Bulgarian diplomat Nickolay Mladenov to direct Trump’s Board of Peace for Gaza  AP News'A New UN': Trump Eyes Unprecedented Global Powers for His Proposed Board of Peace  Haaretz
2026-01-13,TOP_NEWS,"Boeing outsold Airbus last year for first time since 2018, deliveries rise to 600 - CNBC","Boeing outsold Airbus last year for first time since 2018, deliveries rise to 600  CNBCBoeing turnaround takes hold with highest annual jet deliveries since 2018  ReutersBoeing Shipped 63 Jets in December, 600 in 2025  The Wall Street JournalBoeing beats Airbus order numbers for the first time this decade  Financial TimesBoeing Announces Fourth Quarter Deliveries  Boeing Newsroom"
2026-01-13,TOP_NEWS,FTC accuses AI search engine of 'rampant consumer deception' - NPR,FTC accuses AI search engine of 'rampant consumer deception'  NPRView Full Coverage on Google News
2026-01-13,TOP_NEWS,US approves Nvidia H200 chip exports to China with some conditions - Reuters,US approves Nvidia H200 chip exports to China with some conditions  ReutersUS Clears Path for Nvidia to Sell H200s to China Via New Rule  Bloomberg.comTrump Administration Enacts Security Rules for Nvidia’s China Chip Sales  The Wall Street JournalUS gives green light to Nvidia H200 chip exports to China  Yahoo FinanceNvidia Stock Meanders Ahead Of Taiwan Semiconductor's Results; Is Nvidia A Buy Or Sell Now?  Investor's Business Daily
2026-01-13,TOP_NEWS,"For First Time Ever, Delta Premium Cabin Revenue Exceeds Economy Revenue - One Mile at a Time","For First Time Ever, Delta Premium Cabin Revenue Exceeds Economy Revenue  One Mile at a TimeDelta Air Lines announces December quarter and full year 2025 financial results  Delta News HubDelta beats on Q4 earnings, sees more growth due to its 'K-shaped' higher-end customers  Yahoo FinanceDelta Air Lines Earnings Beat Expectations. Why the Stock Is Dropping.  Barron'sDelta Expects Premium Fliers to Boost Its Profit This Year  The Wall Street Journal"
2026-01-13,TOP_NEWS,Samsung Galaxy S26 Ultra Gets Updated Release Date - Forbes,"Samsung Galaxy S26 Ultra Gets Updated Release Date  ForbesExynos 2600’s Xclipse 960 GPU Obtains An 8% Overall Performance Boost Before Galaxy Unpacked Begins, Highest Gain Of 61% Recorded In ‘Particle Physics’  WccftechUnpacking All the Samsung Galaxy S26 Rumors: Cameras, Pricing, Specs, More  PCMagSamsung Galaxy S26 Plus to sport 6.66-inch screen  thelec.netSamsung’s Galaxy S26 delay pushes release date to mid-March  9to5Google"
2026-01-13,TOP_NEWS,"NASA, Department of Energy to Develop Lunar Surface Reactor by 2030 - NASA (.gov)","NASA, Department of Energy to Develop Lunar Surface Reactor by 2030  NASA (.gov)2026 will be the year of space nuclear power and surviving the lunar night  SpaceNewsThe US really wants a nuclear reactor on the moon by 2030. 'Achieving this future requires harnessing nuclear power,' NASA chief says  SpaceThere’s no end in sight for a space ‘nuclear renaissance’  SpaceNewsUS to build nuclear reactors on the moon in next 4 years, energy department says  WFAA"
2026-01-13,TOP_NEWS,This Script Lets You Remove Built-In Windows 11's AI Features - 80 Level,"This Script Lets You Remove Built-In Windows 11's AI Features  80 LevelMicrosoft Finally Allows You to Uninstall Copilot, But It's Complicated  PCMagRemoving AI from Windows 11 25H2  AdafruitDeveloper writes script to throw AI out of Windows  theregister.comHow to remove Copilot AI from Windows 11 today  ZDNET"
2026-01-13,TOP_NEWS,Microsoft releases Windows 10 KB5073724 extended security update - BleepingComputer,"Microsoft releases Windows 10 KB5073724 extended security update  BleepingComputerThe January 2026 Security Update Review  Zero Day InitiativeMicrosoft Patches Exploited Windows Zero-Day, 111 Other Vulnerabilities  SecurityWeekJanuary 2026 Microsoft Patch Tuesday: Actively exploited zero day needs attention  csoonline.comPatch Tuesday, January 2026 Edition  Krebs on Security"
