date,source,title,description
2025-10-17,TOP_NEWS,GOP tries to brand anti-Trump ‘No Kings’ protests as un-American - The Washington Post,"GOP tries to brand anti-Trump ‘No Kings’ protests as un-American  The Washington PostNo Kings organizers project a massive turnout for this weekend's protests  NPRWhere are the 'No Kings' protests being held in Massachusetts?  WCVBWhat to know about nationwide 'No Kings' rallies set to protest Trump  ABC News - Breaking News, Latest News and VideosJohnson describes planned No Kings rally as ‘hate America,’ ‘pro-Hamas’ gathering  Politico"
2025-10-17,TOP_NEWS,President Trump commutes the prison sentence of George Santos - NPR,"President Trump commutes the prison sentence of George Santos  NPRTrump Says He Is Commuting George Santos’s Prison Sentence for Fraud  The New York TimesTrump commutes George Santos sentence, ordering his prison release  BBCTrump says he has commuted sentence of former Rep. George Santos  CNNBrooks and Capehart on Trump commuting George Santos’ prison sentence  PBS"
2025-10-17,TOP_NEWS,"Trump rejects Zelensky on Tomahawk missiles in ""tough"" meeting - Axios","Trump rejects Zelensky on Tomahawk missiles in ""tough"" meeting  AxiosOctober 17, 2025 – Trump-Zelensky and latest administration and government shutdown news  CNNZelenskyy holds out hope Trump will still provide Ukraine with Tomahawk missiles  NBC NewsOpinion | Trump’s misunderstood Tomahawk diplomacy  The Washington PostA look at the Tomahawk, a US cruise missile that could come into play in the Ukraine war  AP News"
2025-10-17,TOP_NEWS,Trump asks Supreme Court to allow deployment of National Guard in Illinois - CBS News,"Trump asks Supreme Court to allow deployment of National Guard in Illinois  CBS NewsTrump asks Supreme Court to OK National Guard deployment in Chicago  CNNTrump administration asks Supreme Court to let it deploy troops in Illinois  The Washington PostGov. JB Pritzker news: Governor calls meeting with retired military leaders, blames Trump for alleged militarization of Chicago  ABC7 ChicagoAppeals court declines to lift order blocking Trump from deploying National Guard in Illinois, finding scant evidence of 'rebellion'  ABC News - Breaking News, Latest News and Videos"
2025-10-17,TOP_NEWS,US has seized survivors of attack on alleged narco-sub in Caribbean - The Guardian,"US has seized survivors of attack on alleged narco-sub in Caribbean  The GuardianU.S. Detains 2 Survivors of Latest Military Strike in Caribbean  The New York TimesAt least 2 survivors of US attack on alleged drug smugglers in American custody  ABC News - Breaking News, Latest News and VideosTrump confirms ‘submarine’ attack in Caribbean, amid reports of survivors  Al JazeeraSome survivors after US strikes another suspected drug boat in the Caribbean, sources say  CNN"
2025-10-17,TOP_NEWS,"Alex Acosta cleared Trump of wrongdoing in the Epstein case, GOP says - Politico","Alex Acosta cleared Trump of wrongdoing in the Epstein case, GOP says  PoliticoEpstein documents: House committee releases transcript with former US attorney who negotiated plea deal  Fox NewsHouse releases new Epstein investigation documents, Alex Acosta interview  The Washington PostEpstein trial would have been ‘crapshoot’, plea-deal prosecutor tells Congress  The GuardianTrump’s former labor secretary Alex Acosta defends handling of controversial Epstein plea deal  CNN"
2025-10-17,TOP_NEWS,Billionaire Marc Benioff apologizes for saying troops should be deployed to San Francisco - The Guardian,"Billionaire Marc Benioff apologizes for saying troops should be deployed to San Francisco  The GuardianVenture Capitalist Ron Conway Resigns From Board Over Benioff National Guard Comments  The New York TimesMarc Benioff Apologizes for National Guard Comments  The Wall Street JournalBenioff’s bombshell leaves San Francisco Democrats scrambling  PoliticoBenioff’s backing of Trump, troops in SF leads Salesforce Foundation director Conway to quit  CNBC"
2025-10-17,TOP_NEWS,Vermont Legislator Resigns Over Racist Republican Texts - The New York Times,Vermont Legislator Resigns Over Racist Republican Texts  The New York TimesLawmaker resigns after involvement in racist chat  PoliticoNew York's Young Republican chapter disbanded after racist and violent messages exposed in group chat  ABC7 New YorkThe Depth of MAGA’s Moral Collapse  The AtlanticRacist and Homophobic Texts From Young Republican Officials Prompt Backlash  The New York Times
2025-10-17,TOP_NEWS,"With no takers yet, White House sets meeting with colleges still weighing an agreement with Trump - AP News","With no takers yet, White House sets meeting with colleges still weighing an agreement with Trump  AP NewsView Full Coverage on Google News"
2025-10-17,TOP_NEWS,"Man convicted in Etan Patz's murder must be re-tried by June or released: Judge - ABC News - Breaking News, Latest News and Videos","Man convicted in Etan Patz's murder must be re-tried by June or released: Judge  ABC News - Breaking News, Latest News and VideosMan convicted in 1979 kidnapping and killing of Etan Patz must be retried by June, judge rules  NBC NewsJudge Gives Prosecutors Until June 1 to Begin Retrial in Etan Patz Case  The New York TimesJudge sets June 1 deadline for retrial of Pedro Hernandez in Etan Patz's kidnapping, murder  CBS NewsProsecutors in New York seek time to consider third trial in Etan Patz murder  BBC"
