date,source,title,description
2026-09-02,TOP_NEWS,Clancy jurors tell judge they're still deadlocked on fifth day of deliberations - WBUR,"Clancy jurors tell judge they're still deadlocked on fifth day of deliberations  WBURHow Lindsay Clancy’s Murder Trial Shattered the Lives of Her Parents, In-Laws and Ex-Husband Patrick  People.comWhat is the Tuey-Rodriguez instruction, aka 'dynamite charge,' given in Lindsay Clancy's trial?  WCVBLindsay Clancy jury says it's still deadlocked, judge gives 'dynamite instruction'  USA TodayWhat happens next if the jury in the Lindsay Clancy murder trial can’t reach a verdict?  AP News"
2026-09-02,TOP_NEWS,"Chevron to expand in Venezuela operations, doubling production through $7 billion investment - cnbc.com","Chevron to expand in Venezuela operations, doubling production through $7 billion investment  cnbc.comOpinion | The cronies in Caracas win over Washington  The Washington PostOpinion | The President Can’t Handle the Truth  The New York Times‘Direct hit’: China dealt blow as US-backed firm takes over Venezuelan oilfields  South China Morning PostChevron to expand in Venezuela, days after the U.S. and Venezuela strike oil deal  NPR"
2026-09-02,TOP_NEWS,Pentagon chaos deepens after Dan Driscoll quits in clash with Pete Hegseth - Financial Times,"Pentagon chaos deepens after Dan Driscoll quits in clash with Pete Hegseth  Financial TimesRepublican Senator Calls On Trump to Replace Defense Secretary Pete Hegseth  Time MagazineHere are the military and civilian leaders who've been fired, forced out or resigned since Hegseth became defense secretary  cbsnews.comDan Driscoll’s Parting Shot  The AtlanticTillis urges Trump to fire Hegseth over ‘inept management’ of military  The Hill"
2026-09-02,TOP_NEWS,Trump’s Lake Ontario push forces tech to pick a side - Politico,"Trump’s Lake Ontario push forces tech to pick a side  PoliticoLake Ontario is now Lake America. Residents of Trump-voting Ontario have thoughts.  The Washington PostMapQuest app reaches No 1 on US Apple list after defying Trump’s Lake Ontario order  The GuardianLake Ontario now called Lake America on Google Maps for US users after Trump ordered name change  AP NewsApple changes Lake Ontario name to 'Lake America' for US users of its Maps, following Trump's order  ABC News - Breaking News, Latest News and Videos"
2026-09-02,TOP_NEWS,House Shoots Down Constitutional Amendment To Prevent Packing The Supreme Court—What To Know - Forbes,House Shoots Down Constitutional Amendment To Prevent Packing The Supreme Court—What To Know  ForbesSee more headlines & perspectives on Google News
2026-09-02,TOP_NEWS,Heads or tails? $1 coin with Trump's face go on sale - ABC7 Los Angeles,"Heads or tails? $1 coin with Trump's face go on sale  ABC7 Los AngelesTrump $1 coins out of stock hours after going on sale  CNNU.S. Mint Puts Trump $1 Coin On Sale  ForbesGold-colored $1 Trump coins are now available, but it will cost you more than $1 to buy one  cbsnews.comUS launches $1 coin featuring Trump’s face: What to know  Al Jazeera"
2026-09-02,TOP_NEWS,Jury in Malta acquits businessman in killing of investigative journalist - AP News,Jury in Malta acquits businessman in killing of investigative journalist  AP NewsDaphne Caruana Galizia: Maltese tycoon acquitted of orchestrating journalist's murder  BBCBusinessman acquitted in Maltese journalist’s murder trial  Financial TimesMaltese tycoon found not guilty of involvement in Daphne Caruana Galizia murder  The GuardianThe killing of Maltese journalist Daphne Caruana Galizia and its aftermath  Reuters
2026-09-02,TOP_NEWS,Saudi Arabia condemns deadly Iranian attack on tanker in Strait of Hormuz - Al Jazeera,"Saudi Arabia condemns deadly Iranian attack on tanker in Strait of Hormuz  Al JazeeraIranian attack on Saudi tanker killed two Filipino sailors, Saudi Arabia says  BBCTwo tankers carrying Saudi oil attacked in Strait of Hormuz  ReutersOil supertankers hit in Strait of Hormuz  Financial TimesHormuz Traffic Craters to Four Ships as Iran-U.S. Strikes Escalate  oilprice.com"
2026-09-02,TOP_NEWS,Southwest to Open Premium Airport Lounges Across the Country - The New York Times,"Southwest to Open Premium Airport Lounges Across the Country  The New York TimesSouthwest to open lounges at 4 airports, including Baltimore  WBAL-TVSouthwest Airlines to construct first-ever airport lounge at Austin airport  KXAN AustinSouthwest Airlines picks Austin for one of its first-ever airport lounges  Austin American-StatesmanSouthwest Airlines to open new lounges in these 4 airports. See where  USA Today"
2026-09-02,TOP_NEWS,"Snowflake Earnings, Revenue, Guidance Top Estimates. AI Software Stock Jumps. - Investor's Business Daily","Snowflake Earnings, Revenue, Guidance Top Estimates. AI Software Stock Jumps.  Investor's Business DailySnowflake Drops 4% Before Its Earnings Report, Datadog Falls 6%: Is the Software Selloff the Real Story?  Yahoo FinanceSnowflake’s stock soars as the company blows away estimates with its AI-fueled forecast  MarketWatchThe AI Engine That Re-Accelerated Snowflake  trefis.comUnusually Heavy Volume in Snowflake Call Options Ahead of Earnings Today  Barchart.com"
