date,source,title,description
2026-05-30,TOP_NEWS,Judge agrees to review Trump’s $1.8 billion ‘anti-weaponization’ fund - NPR,"Judge agrees to review Trump’s $1.8 billion ‘anti-weaponization’ fund  NPRInside Trump’s Deal With the I.R.S. to Drop His $10 Billion Lawsuit  The New York TimesTrump ordered to address ""grievous allegations"" in IRS case  AxiosJudge probes whether deal creating Trump’s $1.8 billion fund constitutes fraud  The Washington PostUS judge orders review of Trump's IRS lawsuit settlement  Reuters"
2026-05-30,TOP_NEWS,Trump vents about judge who blocked the Kennedy Center renovation and fumes over his legal setbacks - AP News,"Trump vents about judge who blocked the Kennedy Center renovation and fumes over his legal setbacks  AP News5 Takeaways From a Kennedy Center Ruling That Angered Trump  The New York TimesJudge blocks renaming, closure of Kennedy Center  PoliticoThe Kennedy Center Enters the Unknown  The AtlanticAt the Kennedy Center, a protest of Trump-led changes turns into a party  WTOP"
2026-05-30,TOP_NEWS,"Becerra, Steyer lead in new CA governor's race poll, Hilton in close 3rd place - NBC Los Angeles","Becerra, Steyer lead in new CA governor's race poll, Hilton in close 3rd place  NBC Los AngelesCalifornia blues: Races for governor, Los Angeles mayor feature weak Democratic front-runners and insurgent Republicans  CNNBecerra gains support in latest poll with Steyer and Hilton not far behind  Los Angeles TimesChaos in California: state braces for its most turbulent election in years  The GuardianCandidates for California governor and LA mayor scramble to pitch to voters in final days  AP News"
2026-05-30,TOP_NEWS,"Bus driver charged after Virginia crash kills 5, including family headed to wedding - PBS","Bus driver charged after Virginia crash kills 5, including family headed to wedding  PBSFamily headed to wedding among 5 killed in Virginia crash; bus driver charged  The Washington PostBus driver from Staten Island charged in deadly crash in Virginia  YahooBus hits cars in Virginia, killing 5 people and injuring 34, state police say  AP News‘Unacceptable': Duffy points to driver's language in fatal I-95 bus crash  NBC4 Washington"
2026-05-30,TOP_NEWS,Four more men freed from flooded Laos cave in hazardous rescue mission - The Guardian,"Four more men freed from flooded Laos cave in hazardous rescue mission  The Guardian‘The best outcome’: Laos cave survivors surprise rescuers by freeing themselves  CNNRescuers free 4 men who had been trapped in a flooded Laos cave, search for 2 still missing  AP News5 Are Freed in Laos Cave Rescue After More Than a Week  The New York TimesMiracle as Miner Is Freed After a Week Trapped in Cave  The Daily Beast"
2026-05-30,TOP_NEWS,"Colombians, weary of violence, prepare to vote in polarizing election - CBS News","Colombians, weary of violence, prepare to vote in polarizing election  CBS NewsColombia’s Elections Are a Crucial Test for the Left in Latin America  The New York TimesColombia prepares to go to polls in election shadowed by resurgence of political violence  The GuardianA ‘Promising Democracy’ That Can’t Stop Fighting Itself  The Atlantic‘Opposite visions’: What to know about Colombia’s presidential election  Al Jazeera"
2026-05-30,TOP_NEWS,Hegseth urges Asian leaders to boost military spending against China - NPR,Hegseth urges Asian leaders to boost military spending against China  NPRWhat Hegseth’s comments at Shangri-La Dialogue say about US foreign policy  Al JazeeraHegseth’s Message to Asian Partners: Do More to Get More  The New York Times'Where is China' ask delegates at Asian defence forum  ReutersChina is 'losing a chance' by not being at the Shangri-La Dialogue: German defense chief  CNBC
2026-05-30,TOP_NEWS,Dead humpback whale brought to shore in Denmark with autopsy set next week - AP News,"Dead humpback whale brought to shore in Denmark with autopsy set next week  AP NewsCarcass of Timmy the humpback whale brought to shore in Denmark  NPRBody of Timmy the Famous Stranded Whale, Who Died Days After Rescue, Could Explode 'with a Huge Bang,' Experts Say  People.comDead humpback whale dragged onto a beach in Denmark  Shoreline Media GroupAutopsy for humpback whale Timmy set for next week in Denmark  Yahoo"
2026-05-30,TOP_NEWS,Blue Origin gets national security launch task order hours before New Glenn explosion - SpaceNews,"Blue Origin gets national security launch task order hours before New Glenn explosion  SpaceNewsBlue Origin regains access to Florida launchpad where rocket exploded, CEO says  WESHCocoa Beach businesses react to Blue Origin explosion  Spectrum News 13Damage to Blue Origin Launch Complex 36 as seen from the air  Florida TodayMassive Blue Origin rocket explosion gives edge to Elon Musk in space race  The Washington Post"
2026-05-30,TOP_NEWS,United Airlines flight bound for Minneapolis is diverted because of an unruly passenger - AP News,"United Airlines flight bound for Minneapolis is diverted because of an unruly passenger  AP NewsUnited flight diverted to Wisconsin after passenger’s ‘multiple attempts’ to breach cockpit, crew member says  CNNPassenger arrested after hijack scare forces emergency landing in Madison  WISNFBI: No criminal charges yet after man forces emergency airplane landing in Madison  WKOWUnited Airlines plane diverted and ‘unruly passenger’ detained after in-flight incident  NBC News"
2026-05-30,TOP_NEWS,Ferrari’s new EV sparks Italian angst over Agnelli legacy - Financial Times,Ferrari’s new EV sparks Italian angst over Agnelli legacy  Financial TimesFerrari’s First Electric Car Runs Into Backlash in Italy and Beyond  The New York TimesFerrari’s Luce is a free option on a whole new market  Financial TimesIs the Ferrari Luce’s Design Really That Bad? 3 Italian Auto Experts Weigh In  WIREDFerrari (RACE) Unveils Ferrari Luce in Rome  Yahoo Finance
