date,source,title,description
2025-12-28,TOP_NEWS,"After more cordial meeting, Trump and Zelenskyy suggest peace deal could be close - Politico","After more cordial meeting, Trump and Zelenskyy suggest peace deal could be close  PoliticoTakeaways from Trump’s meeting with Zelensky in Florida  CNNTrump says progress made in Ukraine talks but 'thorny issues' remain  BBCTrump says ‘a lot closer’ to Ukraine peace deal after Zelenskyy meeting, though thorny issues remain  CNBC‘A Complete Embarrassment’: Critics Skewer Trump For Declaring ‘Russia Wants To See Ukraine Succeed’  Yahoo"
2025-12-28,TOP_NEWS,"Winter Storm Batters Minnesota, Bringing ‘Potentially Life-Threatening Travel Conditions’ - The New York Times","Winter Storm Batters Minnesota, Bringing ‘Potentially Life-Threatening Travel Conditions’  The New York Times‘Bomb cyclone’ forecasted to bring heavy snow, blizzard conditions and dangerous travel  NPRMN weather: Early snow totals from Sunday’s storm  FOX 9 Minneapolis-St. PaulMillions under winter weather alerts on busy post-holiday travel day  CNNForecasters warn of possible outages, blizzards, towering waves Monday in Michigan  The Detroit News"
2025-12-28,TOP_NEWS,"Midair helicopter crash in New Jersey leaves one person dead and another injured, officials say - CNN","Midair helicopter crash in New Jersey leaves one person dead and another injured, officials say  CNNHammonton, New Jersey helicopter crash leaves 1 dead, 1 injured  6abc PhiladelphiaVIDEO: More information on two helicopters crash into each other in New Jersey  KIRO 7 News SeattlePilot Is Dead After Helicopters Crash in New Jersey  The New York Times1 killed, another injured after 2 helicopters collide and crash in Hammonton  NBC10 Philadelphia"
2025-12-28,TOP_NEWS,"Gas leak outside Los Angeles shuts down major highway, nearby residents shelter in place for hours - ABC News","Gas leak outside Los Angeles shuts down major highway, nearby residents shelter in place for hours  ABC NewsCrews try to determine the cause of explosive gas line rupture in Castaic that closed the I-5  Los Angeles TimesHeavy rains triggers mudslide that causes natural gas explosion next to major highway  KOMOHoliday traffic hell as Interstate 5 shut down for hours in Castaic  SFGATECrews assess damage after Castaic gas pipeline rupture  KTLA"
2025-12-28,TOP_NEWS,"Joint Statement by the Foreign Ministers of Jordan,Egypt,Algeria Comoros,Djibouti,Gambia Iran,Iraq Kuwait,Libya Maldives,Nigeria Oman,Pakistan, Palestine,Qatar,Saudi Arabia,Somalia Sudan,Turkiye,Yemen and the OIC - Ministry of Foreign Affairs, Government of Pakistan","Joint Statement by the Foreign Ministers of Jordan,Egypt,Algeria Comoros,Djibouti,Gambia Iran,Iraq Kuwait,Libya Maldives,Nigeria Oman,Pakistan, Palestine,Qatar,Saudi Arabia,Somalia Sudan,Turkiye,Yemen and the OIC  Ministry of Foreign Affairs, Government of PakistanMore countries reject Israel’s recognition of Somaliland  AP NewsAny Israeli presence in Somaliland will be a ‘target’: Houthi leader  Al JazeeraAfrican regional bodies reject recognition of Somaliland by Israel  NBC NewsIsrael becomes first country to recognise Somaliland as sovereign state  The Guardian"
2025-12-28,TOP_NEWS,Justice Department says Jan. 6 pipe bomb suspect believed election conspiracy theories - Politico,"Justice Department says Jan. 6 pipe bomb suspect believed election conspiracy theories  PoliticoSuspect Confessed to Planting Pipe Bombs Near the Capitol Before Jan. 6  The New York TimesAlleged Jan. 6 pipe bomber said he wasn't targeting Congress' certification of Biden's victory: DOJ  ABC NewsMan admits to leaving bombs at DNC, RNC headquarters, authorities say  The Washington PostDetails of alleged J6 pipe bomber's confession released  FOX 5 DC"
2025-12-28,TOP_NEWS,Rep. Mike Turner defends US strikes against ISIS targets in Nigeria - Politico,"Rep. Mike Turner defends US strikes against ISIS targets in Nigeria  PoliticoFear and confusion in Nigerian village hit in US strike, as locals say no history of ISIS in area  CNNLiving in fear of Lakurawa - the militant group Trump targeted in Nigeria strikes  BBCOpinion | Why West Africa is worth worrying about  The Washington PostUS bombs target ISIL in Nigeria: What’s really going on?  Al Jazeera"
2025-12-28,TOP_NEWS,"Nancy Pelosi predicts Dems win House gavel back in ‘26, reflects on career and Jan. 6 attack - ABC News","Nancy Pelosi predicts Dems win House gavel back in ‘26, reflects on career and Jan. 6 attack  ABC NewsNancy Pelosi predicts Democratic wins, House takeover in midterms  USA TodayPelosi predicts Democrats will win back House in 2026  The HillPelosi insists Dems don’t seek to impeach Trump a third time, says prez forced them to previously  New York PostNancy Pelosi bets on Democratic House return, names the man she says is ‘ready’ to be speaker  livemint.com"
2025-12-28,TOP_NEWS,Syrian Protests Over Lack of Security Leave 2 Dead - The New York Times,"Syrian Protests Over Lack of Security Leave 2 Dead  The New York TimesSyria protests updates: Deadly clashes erupt as hundreds demonstrate  Al JazeeraSyria: 3 killed amid clash during Alawite protest  DWDefiant Assad Loyalists Attack State Forces on Syrian Coast  Bloomberg.comThree dead, dozens injured in Syria during clashes between Alawites and counterdemonstrators  CNN"
2025-12-28,TOP_NEWS,Bondi Beach shooting hero says he just wanted to stop the assailant from killing more innocent people - CBS News,Bondi Beach shooting hero says he just wanted to stop the assailant from killing more innocent people  CBS NewsBondi Beach hero says he wanted to stop gunmen from killing more innocent people  YahooWounded Bondi hero Ahmed al-Ahmed recovering well and may soon leave hospital  The Guardian‘Good for him’: Big news for Bondi hero  News.com.auBondi hero’s faith weaponised by progressives to avoid conversation about radical Islam  Sky News Australia
