date,source,title,description
2025-05-27,TOP_NEWS,Trump is losing patience with Putin but unsure of his next move - Politico,Trump is losing patience with Putin but unsure of his next move  PoliticoTrump warns Putin is 'playing with fire' after declaring the Russian president has 'gone absolutely CRAZY'  Fox NewsEx-Russian President's World War III warning to Trump after his Putin criticism  India TodayTrump’s frustration with Putin boils over with no Ukraine peace deal in sight  The Washington PostRepublicans Urge Trump to Put New Sanctions on Russia Amid Ukraine Strikes  The New York Times
2025-05-27,TOP_NEWS,WilmerHale Wins Quick Ruling Against Trump’s Executive Order (2) - Bloomberg Law News,"WilmerHale Wins Quick Ruling Against Trump’s Executive Order (2)  Bloomberg Law NewsJudge Strikes Down Trump Order Targeting WilmerHale Law Firm  The New York TimesJudge tosses Trump order punishing the law firm WilmerHale  The Washington PostThese Are Trained Judges, Readers! Don't Try This Yourselves at Home!  Reason MagazineBush-appointed judge torches Trump with 27 exclamation points — and a gumbo recipe — in ruling against an executive order  Yahoo"
2025-05-27,TOP_NEWS,"Arkansas town on edge after 'Devil in the Ozarks,' a former police chief and convicted killer, escapes prison - NBC News","Arkansas town on edge after 'Devil in the Ozarks,' a former police chief and convicted killer, escapes prison  NBC NewsArkansas residents on edge after escape of ex-police chief ‘Devil in the Ozarks’  The GuardianWhat we know about the escape of a former police chief and convicted killer in Arkansas  AP News""He is just an evil man"" ; a sisters grief and trauma reopened after Grant Hardin's escape.  KHBSNew details released for escaped inmate, manhunt underway  K8 News | Jonesboro, Arkansas"
2025-05-27,TOP_NEWS,"UM's 'DEI bureaucracies' stifled open dialogue, prompting reforms, Ono tells Fla. board - The Detroit News","UM's 'DEI bureaucracies' stifled open dialogue, prompting reforms, Ono tells Fla. board  The Detroit NewsSanta Ono Should Not Be University of Florida President  City JournalFormer University of Michigan president gets initial approval to lead the University of Florida  AP NewsUF Board of Trustees selects Dr. Santa J. Ono as the 14th president of the University of Florida  University of FloridaUniversity of Florida picks Michigan’s leader as new president despite pushback  Politico"
2025-05-27,TOP_NEWS,WATCH LIVE: Elon Musk’s Starship rocket tries to launch again - NPR,"WATCH LIVE: Elon Musk’s Starship rocket tries to launch again  NPRSpaceX Starship Loses Control on Test Flight 9 as Rocket Re-enters Earth  The New York TimesSpaceX's Starship Flies Farther In The Ninth Test, But Fails To Complete Controlled Descent And Payload Release  SwarajyamagSpaceX's Starship Flight 9 ends in failure after booster loss: 'Success comes from what we learn'  Fox NewsSpaceX Starship breaks up over Indian Ocean in latest bumpy test  The Guardian"
2025-05-27,TOP_NEWS,A video of the French president's wife shoving him went viral. Here's why it matters - NPR,"A video of the French president's wife shoving him went viral. Here's why it matters  NPR‘It’s Nonsense’: Macron Plays Down Video of Shove From Wife  The New York TimesEmmanuel and Brigitte Macron’s scandal-plagued relationship: From student-teacher affair to the shocking physical altercation  New York PostEmmanuel Macron says video of wife pushing him shows them ‘joking around’  The GuardianMacron Insists Wife Shove Was Just Them Being Sexy and French, You Provincial Hacks  Vanity Fair"
2025-05-27,TOP_NEWS,What to Know About the Liverpool FC Parade Car Crash - The New York Times,What to Know About the Liverpool FC Parade Car Crash  The New York TimesMan faces attempted murder charge in Liverpool  ESPNMan arrested on suspicion of murder after crash at Liverpool soccer team's parade  Axios'Football is a source of comradeship' - Slot grateful for support  BBCLiverpool is a soccer-mad city whose identity is woven with trophies and tragedies  AP News
2025-05-27,TOP_NEWS,"Almost 180,000 Palestinians displaced by latest Israeli military offensive - NPR","Almost 180,000 Palestinians displaced by latest Israeli military offensive  NPRIntensifying Israeli Onslaught Has Displaced 180,000 Palestinians in Just 10 Days  Common DreamsA Palestinian family fleeing Israel’s bombs is displaced for the 10th time in 19 months  AP NewsGlobal Camp Coordination Camp Management Cluster Condemns Attacks on Displacement Sites in Gaza  International Organization for MigrationIsraeli displacement orders in Gaza are psychological warfare  Doctors Without Borders"
2025-05-27,TOP_NEWS,Trump Media to raise $2.5 billion to invest in bitcoin - Reuters,Trump Media to raise $2.5 billion to invest in bitcoin  ReutersTrump Media Raises Money to Buy $2.5 Billion in Bitcoin  The New York TimesDJT shares fall 10% as Trump Media says it's raising $2.5 billion to buy bitcoin  CNBCTrump media group plans to raise $3bn to spend on cryptocurrencies  Financial TimesTrump Media says investors will fund a company ‘bitcoin reserve’ through share purchases  AP News
2025-05-27,TOP_NEWS,United is narrowing its check-in window for US flights. Here's how it compares to other airlines - AP News,"United is narrowing its check-in window for US flights. Here's how it compares to other airlines  AP NewsUnited Airlines has a new check-in policy beginning June 3: What you need to know so you don't miss your flight  YahooUnited Airlines extends domestic flight check-in window, giving travelers more time  Fox NewsUnited Airlines wants all domestic travelers checked in 45 minutes before departure  USA TodayCalifornia travelers: United Airlines changes check-in time limit amid Southwest bag fees  The Desert Sun"
2025-05-27,TOP_NEWS,"RFK Jr. cuts COVID vaccine recommendation for healthy kids, pregnant women -- and why it matters - ABC News","RFK Jr. cuts COVID vaccine recommendation for healthy kids, pregnant women -- and why it matters  ABC NewsUnder RFK Jr., the CDC Says Healthy Children Don’t Need Covid Vaccines. Is That True?  The New York TimesRFK Jr. says COVID shots no longer recommended for kids, pregnant women  NPRCovid vaccines for pregnant women, healthy kids are no longer recommended by CDC, RFK Jr. says  NBC NewsUS drops COVID vaccine recommendation for healthy kids, pregnant women  Reuters"
2025-05-27,TOP_NEWS,iOS 19 may finally let you transfer your iPhone's eSIM to an Android phone - Android Authority,iOS 19 may finally let you transfer your iPhone's eSIM to an Android phone  Android AuthorityAndroid beta code hints at a new iOS feature that makes switching platforms easier  Android PoliceiOS 19 Might Make Transferring an eSIM From an iPhone to an Android Phone Easier  MacRumorsSwitching from iPhone to Android to get easier in iOS 19 with eSIM transfer  AppleInsiderApple might allow you to transfer your eSIM to Android with the iOS 19 update  TechNave
2025-05-27,TOP_NEWS,Target Leaves Dozens Of Switch 2 Consoles Locked In A Cage On The Store Floor - Kotaku,Target Leaves Dozens Of Switch 2 Consoles Locked In A Cage On The Store Floor  KotakuNintendo Switch 2 pre-orders live — latest restock updates and retailers to check now  Tom's GuideBest Buy to open at midnight for Nintendo Switch 2 launch  WAVY.comWhere to get a Nintendo Switch 2 at launch without a preorder  Boy Genius ReportThe Nintendo Switch 2 has been spotted at retailers ahead of its June release - but the reported stock numbers aren't huge  TechRadar
2025-05-27,TOP_NEWS,iPhone Rumored to Get 200MP Camera Like Samsung's Galaxy S25 Ultra - MacRumors,"iPhone Rumored to Get 200MP Camera Like Samsung's Galaxy S25 Ultra  MacRumorsApple rumored to be testing a 200 MP camera ahead of three years of iPhone design changes - GSMArena.com news  GSMArena.comNew iPhone will upgrade camera to 200MP, up from 48MP per leaker  9to5MacApple iPhones may follow Samsung’s footsteps to offer 200MP cameras  SamMobileFuture iPhone could match this incredible Galaxy S25 Ultra feature — here’s what we know  Tom's Guide"
2025-05-27,TOP_NEWS,"OnePlus’ new ‘small’ phone isn’t coming to the US, but its AI features are - The Verge","OnePlus’ new ‘small’ phone isn’t coming to the US, but its AI features are  The VergeYour OnePlus 13 Will Get a Dedicated AI 'Mind Space.' Here's What That Means  CNETOnePlus is replacing its Alert Slider with, yes, an AI button  EngadgetOnePlus is the latest smartphone maker to go all-in with AI  Ars TechnicaOnePlus 13s brings big features in a small body – and locks them to one market only  PhoneArena"
2025-05-27,TOP_NEWS,‘Lilo & Stitch’ and the Power of Zillennial Nostalgia at the Movie Theater - The Hollywood Reporter,‘Lilo & Stitch’ and the Power of Zillennial Nostalgia at the Movie Theater  The Hollywood ReporterTom Cruise Reacts to 'Mission Impossible 8' Box Office Record  VarietyWeekend Box Office: Lilo & Stitch Roars to Highest Memorial Day Weekend Opening Ever  Rotten TomatoesMovie Theaters Are Having Their Best Memorial Day Weekend Ever  Business InsiderDisney scores record-breaking $183M opening with a movie meant for Disney Plus  Polygon
2025-05-27,TOP_NEWS,"Elisabeth Moss on Saying Goodbye to ‘Handmaid’s Tale’ (for Now), How Motherhood Changed Her Approach to June and That Perfect Ending: ‘Television Gold’ - Variety","Elisabeth Moss on Saying Goodbye to ‘Handmaid’s Tale’ (for Now), How Motherhood Changed Her Approach to June and That Perfect Ending: ‘Television Gold’  Variety'The Testaments' release, cast: Details about 'Handmaid’s Tale' sequel  USA Today'The Handmaid's Tale' ending explained: Is Gilead destroyed in the series finale?  Entertainment WeeklyInside ‘The Handmaid’s Tale’ Series Finale: Elisabeth Moss and Creator Bruce Miller Explain That Ending  The Hollywood ReporterElisabeth Moss Calls The Handmaid's Tale's Final Scene 'F------ Genius' as She Reflects on Show's Fitting End  People.com"
2025-05-27,TOP_NEWS,Cameras Caught Fever Teammate Seeming to Scold Caitlin Clark During Practice - Sports Illustrated,Cameras Caught Fever Teammate Seeming to Scold Caitlin Clark During Practice  Sports IllustratedCaitlin Clark injury reaction: What's next for Indiana Fever star  ESPNCaitlin Clark's injury means there is a new WNBA MVP favorite  Yahoo SportsFever Guard Caitlin Clark Suffers Quad Injury  Indiana FeverCaitlin Clark injury effect: Ticket prices drastically fall with Indiana Fever star out  USA Today
2025-05-27,TOP_NEWS,"Drilled in the elbow by a pitch, Bryce Harper leaves Phillies game with a bruise - Inquirer.com","Drilled in the elbow by a pitch, Bryce Harper leaves Phillies game with a bruise  Inquirer.comPhillies' Harper exits with bruised elbow after HBP  ESPNBryce Harper leaves Phillies-Braves game after taking fastball to elbow; X-rays are negative  Yahoo SportsHarper exits game after being hit by Strider fastball, X-rays negative  NBC Sports PhiladelphiaBraves shut out by Ranger Suarez and Phillies, lose 2-0  Battery Power"
2025-05-27,TOP_NEWS,Falcon 9 sonic booms can feel more like seismic waves - Ars Technica,"Falcon 9 sonic booms can feel more like seismic waves  Ars TechnicaSonic Detectives Want to Help SpaceX Listen Up  The New York TimesAhead of Starship's arrival, Cape Canaveral to study rocket launch noise, vibrations  Florida TodayVandenberg SFB Leads Study on Ascent Sonic Booms in Space Launches  Edhat"
