date,source,title,description
2026-01-31,TOP_NEWS,What have we learned from the newly released Epstein files? - The Guardian,"What have we learned from the newly released Epstein files?  The GuardianThey Said They Weren’t Close to Epstein. New Documents Show Otherwise.  The New York TimesLA Olympics chief says he ‘deeply regrets’ emails with Ghislaine Maxwell  The GuardianEpstein files: Trump, Howard Lutnick, Steve Tisch among prominent names that appear in latest Justice Department release  CNBCEx-NASCAR driver sent Jeffrey Epstein Valentine's Day email, forwarded sexually explicit message, files show  Fox News"
2026-01-31,TOP_NEWS,Judge Orders Release of 5-Year-Old Detained by Immigration Agents in Minnesota - The New York Times,"Judge Orders Release of 5-Year-Old Detained by Immigration Agents in Minnesota  The New York TimesJudge orders 5-year-old Liam Ramos and his father be released from immigration detention  CNNUS judge orders release of five-year-old and father from ICE detention  Al Jazeera‘Mommy, open the door’: Mother recounts her terror as her 5-year-old was taken by ICE  NBC News5-year-old Liam Conejo Ramos, father ordered released from immigration detention center  ABC News"
2026-01-31,TOP_NEWS,12 states are hoping for early spots on Democrats' 2028 primary calendar - NBC News,"12 states are hoping for early spots on Democrats' 2028 primary calendar  NBC NewsDemocrats to shake up primary map, as 12 states vie to be among the first  The Washington PostNH clears first DNC hurdle in push for first-in-the-nation status  WMURFor Democrats, the road to 2028 begins here  CNNFamed filmmaker presses Democrats to put 'citizen-led' presidential primary first  Fox News"
2026-01-31,TOP_NEWS,Federal Judge Denies Request to Temporarily Block ICE Surge in Minnesota - The New York Times,Federal Judge Denies Request to Temporarily Block ICE Surge in Minnesota  The New York TimesJudge rejects bid to end Trump administration’s immigration-enforcement surge in Minnesota  PoliticoJudge denies Minnesota’s request to end ICE surge in Minneapolis  The GuardianMore anti-ICE protests underway nationwide after judge declines to immediately halt Operation Metro Surge in Minnesota  CNNMinnesota ICE surge upheld as judge finds 'balance of harms' lacking  Axios
2026-01-31,TOP_NEWS,Chicago mayor signs executive order calling on police to investigate federal immigration agents accused of misconduct - CNN,"Chicago mayor signs executive order calling on police to investigate federal immigration agents accused of misconduct  CNNMayor Brandon Johnson signs executive order, directs Chicago police to investigate alleged illegal activity by ICE, federal agents  ABC7 ChicagoMayor Johnson signs executive order directing CPD to document and investigate misconduct by federal agents  WGN-TVChicago mayor orders police to investigate alleged illegal ICE activity in city  The GuardianChicago Orders Police to Document Potentially Illegal Federal Immigration Tactics  The New York Times"
2026-01-31,TOP_NEWS,New ICE memo gives deportation officers more leeway to conduct warrantless arrests - CBS News,New ICE memo gives deportation officers more leeway to conduct warrantless arrests  CBS NewsICE Expands Power of Agents to Arrest People Without Warrants  The New York TimesBoston lawsuit aims to stop 'warrantless home invasions' by ICE  WBURLawsuit challenges ICE ability to enter homes without warrants from US judges  ReutersICE’s Shocking New Orders For Masked Goons Exposed  The Daily Beast
2026-01-31,TOP_NEWS,What Starmer can learn from Japan about dealing with China - The Telegraph,"What Starmer can learn from Japan about dealing with China  The TelegraphStarmer invites Japan PM to UK after Tokyo talks  BBCJapan, Britain to boost cybersecurity and critical minerals cooperation as China’s influence grows  AP NewsTime for a revamped Japan-U.K. strategic architecture  The Japan TimesBBC Interviews Me on Starmer-Takaichi Summit in Tokyo  Japan Economy Watch"
2026-01-31,TOP_NEWS,Aryna Sabalenka shows true colors immediately after losing Australian Open final - Daily Express US,"Aryna Sabalenka shows true colors immediately after losing Australian Open final  Daily Express USElena Rybakina wins Australian Open for 2nd Grand Slam title  ESPNA wing and a prayer: Rybakina’s quiet resolve wrests glory from Sabalenka | Jack Snape  The GuardianElena Rybakina’s complex path to a straightforward Australian Open title  The New York TimesAustralian Open final 2026: Aryna Sabalenka vs. Elena Rybakina start time, how to watch and more  Yahoo Sports"
2026-01-31,TOP_NEWS,"Drone strikes in Ethiopia's Tigray region kill one, injure another - Reuters","Drone strikes in Ethiopia's Tigray region kill one, injure another  ReutersFlights to northern Ethiopia cancelled as fears mount of renewed conflict  BBCDrone strikes in Ethiopia’s Tigray kill one amid fears of renewed conflict  Al JazeeraEthiopian Airlines cancels flights to Tigray region after clashes  ReutersAfrican Union chief expresses deep concern over rising tensions in Ethiopia’s Tigray region  Anadolu Ajansı"
2026-01-31,TOP_NEWS,These Gazans May Finally Get a Lifeline to the World - The New York Times,These Gazans May Finally Get a Lifeline to the World  The New York TimesA bullet shattered her knee. Now a Gaza teen's chances of walking depend on Rafah crossing's opening  AP NewsIsrael will reopen Gaza's border crossing with Egypt on Sunday after nearly two-year closure  PBSHospitals on alert as Egypt readies for opening of Rafah crossing to Gaza's wounded  NBC NewsIsrael confirms Gaza’s Rafah Crossing will reopen Sunday to pedestrians in both directions  The Times of Israel
